Repeater ID,Callsign,City,State,Country,Frequency,Color Code,Offset,Assigned,TimeSlot,Trustee,MapInfo,Map,IPSC
330104,KP4EOP,Rio Grande,San Juan,Puerto Rico,44815000,1,5000,Master,TS1 TS2,KP4EOP,,0,Brandmeister 
330201,KP4NU,Caguas,Caguas,Puerto Rico,44750000,1,5000,Peer,TS1 TS2,KP4NU,,0,BrandMeister USA
330202,WP4MXB,Cayey,Caguas,Puerto Rico,44720000,1,5000,Master,TS1 TS2,WP4MXB,,0,Brandmeister
330304,KP4AG,Guaynabo,,Puerto Rico,44775000,1,5000,Master,TS1 TS2,KP4GA,,0,brandmeister
330501,KE2KL,Anasco,Mayaguez,Puerto Rico,44205000,1,5000,Peer,TS1 TS2,KE2KL,,0,NYDMR
334001,XE1ALE,Mexico City,Mexico City,Mexico,43307500,1,5000,peer,TS2,XE1ALE,TG 33450,0,BrandMeister
334002,XE1ALE,Mexico City,Mexico City,Mexico,14540000,1,0600,peer,TS2,XE1ALE,TG 33450,0,BrandMeister
334003,XE1ALE,Mexico City,Mexico City,Mexico,14509000,1,0600,peer,TS2,XE1ALE,TG 33450,0,BrandMeister
334004,XE1FR2,Mexico City,Mexico City,Mexico,14739000,1,0600,Peer,TS1 TS2,XE1F,Quantar repeater part of the P25 Link networkbrNAC 293brIn case of emergency it can be deployed to a different location,1,P25 Link
334005,XE1F,Mexico City,Mexico City,Mexico,43805000,1,5000,Peer,TS1 TS2,XE1F,Astro DIU 3000 part of the P25 Link network,0,P25 Link
334006,XE1FR3,Mexico City,Mexico City,Mexico,43804375,1,5000,Peer,TS1 TS2,XE1F,Yaesu DR1X repeater with MMDVMbrDMR Slot 1 available TGs are  334 static 3341 3342 3343 33450 33451 334911 static 4757 91 914brDMR Slot 2 available TGs are 2 local 3100 334105 334108 334118 334911 static 4757 9 9900brP25 MMDVM Network enabledbrFor emergencies it can be switched to analog FM mode DStar DMR Fusion NXDN andor P25 TGs can be addedunlocked by special request,1,BrandMeister
334007,XE1FR4,Mexico City,Mexico City,Mexico,43822500,1,5000,Peer,TS1 TS2,XE1F,02 Motorola Pro 5100MMDVM repeater owned and sponsored by Juan Carlos XE1FbrDMR Slot 1 available TGs are  334 static 3341 3342 3343 33450 33451 334911 static 4757 91 914brDMR Slot 2 available TGs are 2 local 3100 334105 334108 334118 334911 static 4757 9 9900brP25 MMDVM Network enabledbrFor emergencies it can be switched to analog FM mode DStar DMR Fusion NXDN andor P25 TGs can be addedunlocked by special request,0,BrandMeister
334008,XE1F,Mexico City,Mexico City,Mexico,43807500,1,5000,Peer,TS1 TS 2,XE1F,Experimental SDR repeater based on VB6br,0,BrandMeister
334009,XE1MGA,Mexico City,Mexico City,Mexico,14545000,1,0600,Peer,TS1 TS2,XE1MGA,TS1 TG 334brTS2 TG 33409br,1,BrandMeister
334010,XE1MGA,Mexico City,Mexico City,Mexico,43817500,1,5000,Peer,TS1 TS2,XE1MGA,TS1 TG 334brTS2 TG 33409br,1,BrandMeister
334011,XE1MGA,Mexico City,Mexico City,Mexico,43820000,1,5000,peer,TS1 TS2,XE1MGA,TG334  TG33409,0,BrandMeister
334101,XE1EFQ,Mexico City,Mexico City,Mexico,43822500,1,5000,Peer,TS1 TS2,XE1EFQ,Time Slot 1  Grp Call 1  World Wide PTT 2 minbrTime Slot 1  Grp Call 3  North America PTT 15 brTime Slot 1  Grp Call 14  WW Spanish brTime Slot 1  Grp Call 334  MexicobrTime Slot 2  Grp Call 2  Local DF brTime Slot 2  Grp Call 9998  Parrot PTT 2 brbrYou Must Have ARS Disabled Within Your RadiobrbrContact Name Jose XE1EFQbrEmail xe1efqgmailcom,0,URAM Net
334102,XE1EFQ,Mexico City,Mexico City,Mexico,43825625,1,5000,Peer,TS1 TS2,XE1EFQ,Time Slot 1  Grp Call 1  World Wide PTT 2 minbrTime Slot 1  Grp Call 3  North America PTT 15brTime Slot 1  Grp Call 14  WW Spanish brTime Slot 1  Grp Call 334  MexicobrTime Slot 2  Grp Call 2  Local DF brTime Slot 2  Grp Call 9998  Parrot PTT 2 brbrYou Must Have ARS Disabled Within Your RadiobrbrContact Name Jose XE1EFQbrEmail xe1efqgmailcom,0,URAM Net
334103,XE1FXT,Atotonilco,Jalisco,Mexico,14697000,1,0600,Peer,TS1 TS2,XE1FXT,,1,BrandMeister
334105,XE1EFQ,Mexico City,Mexico City,Mexico,43825000,1,5000,Peer,TS1 TS2,XE1EFQ,Time Slot 1  Grp Call 91  World Wide PTT 2 minbrTime Slot 1  Grp 914 Latino PTT 2brTime Slot 1  Grp Call 334  MexicobrTime Slot 1  Grp Call 3341  XE1brTime Slot 1  Grp Call 3342  XE2brTime Slot 1  Grp Call 3343  XE3brTime Slot 2  Grp Call 2  Local DFbrbrYou Must Have ARS Disabled Within Your Radiobr,0,URAM Net
334106,XE1FXT,Los Altos de Jalisco,Jalisco,Mexico,14537000,1,0600,Peer,TS1 TS2,XE1FXT,,1,BrandMeister
334107,XE1HAX,Guadalajara,Jalisco,Mexico,14730000,1,0600,Peer,TS1 TS2,XE1HAX,,0,Mixed Mode
334109,XE1FXT,Atotonilco,Jalisco,Mexico,14721000,1,0600,Peer,TS1 TS2,XE1FXT,,0,BrandMeister
334110,XE1CDX,Cuernavaca,Morelos,Mexico,43305000,1,5000,Peer,TS2,N4DMH,,0,BrandMeister
334111,XE1GXE,Pegueros,Jalisco,Mexico,14730000,1,0600,Peer,TS1 TS2,XE1GXE,,0,BrandMeister
334112,XE1CV,Xalapa,Veracruz,Mexico,14712000,1,0600,Peer,TS1 TS2,XE1CV,,0,BrandMeister
334116,XE1HRK,Lazaro Cardenas,Michoacan,Mexico,14697000,1,0600,Master,TS1 TS2,XE1HRK,,0,Brandmeister
334119,XE1CDF,Mexico City,Mexico City,Mexico,43817500,1,5000,Master,TS1 TS2,XE1KYA,,0,BrandMeister
334120,XE1CDF,Mexico City,Mexico City,Mexico,43820000,1,5000,Master,TS1 TS2,XE1PON,,0,BrandMeister
334121,XE2RZM,Ensenada Baja California,Baja California Norte,Mexico,43810000,1,0500,Peer,TS1 TS2,XE2RZM,,0,BrandMeister
334201,XE2ITZ,Chihuahua,Chihuahua,Mexico,43815000,1,5000,Peer,TS1 TS2,XE2PMP,Time Slot 1  Group Call 1  Worldwide Calling PTT activation 2min limitbrTime Slot 1  Group Call 14  Spanish WorldwidebrTime Slot 2  Group Call 222  Local ChihuahuabrTime Slot 2  Group Call 334 MexicobrbrYou Must Have ARS Disabled Within Your RadiobrbrContact Name Pablo XE2PMPbrEmail pablompprodigynetmx,1,DMRMARC
334202,XE2XX,Monterrey,Nuevo Leon,Mexico,43820000,1,5000,Peer,TS1 TS2,XE2XX,,0,BrandMeister
334203,XE2N,Monterrey,Nuevo Leon,Mexico,43815000,1,5000,Peer,TS1 TS2,XE2N,,0,BrandMeister
334204,XE2LRS,Durango,Durango,Mexico,14688000,1,0600,Peer,TS1 TS2,XE2LRS,,0,BrandMeister
334205,XE2NL,Monterrey,Nuevo Leon,Mexico,43822500,1,5000,Peer,TS1 TS2,XE2N,,0,BrandMeister
334206,XE2MBE,Durango,Durango,Mexico,43810000,1,5000,Master,TS1 TS2,XE2MBE,,0,BrandMeister
334207,XE2RCG,Durango,Durango,Mexico,43810000,1,5000,Master,TS1 TS2,XE2MBE,,0,None
334208,XE2DXA,Tijuana,Baja California Norte,Mexico,14546000,1,0600,Peer,TS1 TS2,KK6KD,None,0,BrandMeister
334209,XE2SI,Tijuana,Baja California Norte,Mexico,43850000,1,7000,Master,TS2,XE2SI,,0,334
334210,XE2SI,Tijuana,Baja California Norte,Mexico,43810000,1,6000,None,TS1,XE2SI,,0,BrandMeister
334211,XE2RCG,Durango,Durango,Mexico,43960000,1,5000,Peer,TS1 TS2,XE2MBE,,0,None
334212,XE2RCG,Durango,Durango,Mexico,43810000,1,5000,Master,TS1 TS2,XE2MBE,,0,BrandMeister
334213,XE2ITB,Chihuahua,Chihuahua,Mexico,43855000,1,5000,Peer,TS1 TS2,XE2JEG,,0,NorMex
334214,XE2LAT,Guerrero,Tamaulipas,Mexico,43877500,1,5000,Peer,TS1 TS2,XE2LAT,,0,BrandMeister
334216,XE2WYD,El Mante,Tamaulipas,Mexico,43650000,1,5000,Master,TS1TS2,XE2WYD,,1,BrandMeister
334217,XE2SJN,Nogales,Sonora,Mexico,43802500,5,5000,None,TS1 TS2,XE2BSS,,0,BrandMeister
334301,XE3RCC,Cancun,Quintana Roo,Mexico,43802500,1,5000,Peer,TS1 TS2,XE3N,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 14  Spanish WorldwidebrTime Slot 2  Group Call 222  Local CancunbrTime Slot 2  Group Call 334 Mexico brbrYou Must Have ARS Disabled Within Your Radiobrbr brContact Name Guillermo XE3NbrEmail xe3nyahoocom,1,DMRMARC
334302,XE3RCC,Playa Del Carmen,Quintana Roo,Mexico,43700000,1,5000,Peer,TS1 TS2,XE3RA,,0,DMRMARCXE3RCC
334303,XE3RCM,Merida,Yucatan,Mexico,43992500,1,5000,Peer,TS1 TS2,XE3YZ,Time Slot 1  Group Call 1  Worldwide Calling PTT activation 2min limitbrTime Slot 1  Group Call 14  Spanish WorldwidebrTime Slot 2  Group Call 222  Local CancunbrTime Slot 2  Group Call 334 Mexico brbrYou Must Have ARS Disabled Within Your RadiobrbrbrContact Name Jorge Carlos XE3YZEmail xe3yzicloudcom,1,DMRMARC
