No.;Channel Type;Channel Alias;Rx Frequency;Tx Frequency;Tx Power;TOT;VOX;VOX Level;Scan Add/Step;Channel Work Alone;Default to Talkaround;Band Width;Dec QT/DQT;Enc QT/DQT;Tx Authority;Relay;Work Mode;Slot;ID Setting;Color Code;Encryption;Encryption Type;Encryption Key;Promiscuous;Tx Authority;Kill Code;WakeUp Code;Contacts;Rx Group Lists;Group Lists 1;Group Lists 2;Group Lists 3;Group Lists 4;Group Lists 5;Group Lists 6;Group Lists 7;Group Lists 8;Group Lists 9;Group Lists 10;Group Lists 11;Group Lists 12;Group Lists 13;Group Lists 14;Group Lists 15;Group Lists 16;Group Lists 17;Group Lists 18;Group Lists 19;Group Lists 20;Group Lists 21;Group Lists 22;Group Lists 23;Group Lists 24;Group Lists 25;Group Lists 26;Group Lists 27;Group Lists 28;Group Lists 29;Group Lists 30;Group Lists 31;Group Lists 32;Group Lists 33
663;Digital CH;NY Carmel TS;446.1875;441.1875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;Digital CH;NY Carmel WW;446.1875;441.1875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;Digital CH;NY Carmel WWE;446.1875;441.1875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;Digital CH;NY Crawfd ADK;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;Digital CH;NY Crawfd BxTR;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;Digital CH;NY Crawfd Call;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;Digital CH;NY Crawfd NW;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;Digital CH;NY Crawfd NY;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;Digital CH;NY Crawfd TAC3;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;Digital CH;NY Crawfd TAC3;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;Digital CH;NY Crawfd TriS;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;Digital CH;NY Crawfd UNY;147.3;147.9;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;Digital CH;NY Gore ADK;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;Digital CH;NY Gore BXTrbo;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;Digital CH;NY GORE Call2;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;Digital CH;NY Gore NW;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;Digital CH;NY Gore NY;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;Digital CH;NY Gore Parrot;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;Digital CH;NY Gore TAC310;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;Digital CH;NY Gore TAC311;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;Digital CH;NY Gore TriSta;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;Digital CH;NY Gore Upstat;442.25;447.25;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;Digital CH;NY Hariman 311;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;Digital CH;NY Hariman Loc;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;Digital CH;NY Hariman NA;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;Digital CH;NY Hariman NEU;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;Digital CH;NY Hariman NJ-;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;Digital CH;NY Hariman Prr;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;Digital CH;NY Hariman TAC;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;Digital CH;NY Hariman WW;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;Digital CH;NY Hariman WWE;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;Digital CH;NY Harriman UN;443.8;448.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;Digital CH;NY Hebron ADK;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;Digital CH;NY Hebron BX T;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;Digital CH;NY Hebron Call;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;Digital CH;NY Hebron NW;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;Digital CH;NY Hebron NY;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;Digital CH;NY Hebron Parr;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;Digital CH;NY Hebron TAC3;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;Digital CH;NY Hebron TAC3;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;Digital CH;NY Hebron TriS;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;Digital CH;NY Hebron UNY;442.3;447.3;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;Digital CH;NY LakPl ADK;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;Digital CH;NY LakPl NY;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;Digital CH;NY LakPl Parro;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;Digital CH;NY LakPl RN;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;Digital CH;NY LakPl TAC31;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;Digital CH;NY LakPl UNY;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;Digital CH;NY LakPl VT;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;Digital CH;NY LkPl NewEng;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;Digital CH;NY LkPl WWE;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;Digital CH;NY LkPlacid RN;446.975;441.975;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;Digital CH;NY MAT U Local;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;Digital CH;NY MAT U N Eas;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;Digital CH;NY MAT U NA;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;Digital CH;NY MAT U NE Wi;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;Digital CH;NY MAT U NH SW;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;Digital CH;NY MAT U Parro;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;Digital CH;NY MAT U Reg N;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;Digital CH;NY MAT U TAC31;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;Digital CH;NY MAT U TAC31;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;Digital CH;NY MAT U VT SW;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;Digital CH;NY MAT U World;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;Digital CH;NY MAT U WW En;449.675;444.675;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;Digital CH;NY NB ADK;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;Digital CH;NY NB BxTrbo;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;Digital CH;NY NB Call 2;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;Digital CH;NY NB NW;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;Digital CH;NY NB NY;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;Digital CH;NY NB Parrot;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;Digital CH;NY NB TAC 310;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;Digital CH;NY NB TAC311;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;Digital CH;NY NB TriState;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;Digital CH;NY NB Upstate;449.025;444.025;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;Digital CH;NY Newbrg Parr;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;Digital CH;NY Newbrg TAC3;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;Digital CH;NY Newburg 311;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;Digital CH;NY Newburg CT;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;Digital CH;NY Newburg LCL;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;Digital CH;NY Newburg NA;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;Digital CH;NY Newburg NY;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;Digital CH;NY Newburg WW;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;Digital CH;NY Newburg WWE;441.01875;446.01875;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;Digital CH;NY ONE U Local;448.175;443.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;10;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;Digital CH;NY ONE U N Eas;448.175;443.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;Digital CH;NY ONE U NA;448.175;443.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;Digital CH;NY ONE U World;448.175;443.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;Digital CH;NY ONE U WW En;448.175;443.175;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;Digital CH;NY Oneida ADK;444.8;449.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;Digital CH;NY Oneida BXTr;444.8;449.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;2;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;Digital CH;NY Oneida Call;444.8;449.8;High;Endless;No;1;No;Yes;Yes;12.5K;None;None;Allow TX;Yes;Simplex;1;KC1HGO;1;No;Normal Mode;1;Yes;Always;None;None;Priority Contacts: ;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
